"UID","participant","input_model","fitted_model","nLL","lambda","beta","tau","recency","surprise_plus","full_r","full_s","asymmetry","id","age_bin","education"
227,164,"Memory","null",39.6246724483796,0.135962840264346,-2.01571125114379,-3.55415277581961,NA,NA,NA,NA,NA,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","full",105.084610331626,0.354977745585174,-5.30309039562231,-3.58388507250714,NA,NA,61.2605333301042,16.4893683047161,-2.34694789163768,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","full",34.0236773837794,0.147583394596208,-2.61379468456935,-3.4379977580819,NA,NA,185.370775623493,6.854637005942,-2.34694789163768,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","surprise+",57.4676387288946,-0.0423523500183255,-1.79669902781466,-3.5820648442372,NA,-288.528462859139,NA,NA,-2.65923918000081,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","recency",41.0933834426957,0.109444556460689,-2.2910562304599,-3.50622469500396,239.016840332167,NA,NA,NA,NA,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","surprise+",39.6095586567114,0.125927822913754,-1.98686705543091,-3.58241022417709,NA,-224.553473655154,NA,NA,-2.65923918000081,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","surprise+",50.2071195219835,-0.22055716217792,-1.61329229024038,-3.45099241041319,NA,-830.760408738171,NA,NA,-2.65923918000081,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","surprise+",20.912066794937,0.074216365902294,-2.02140798850215,-3.34732253555954,NA,-715.39434731699,NA,NA,-2.65923918000081,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","surprise+",11.0814122655756,0.0281191793069418,-1.9151590103837,-3.52006493349654,NA,-886.529848372511,NA,NA,-2.65923918000081,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","null",57.5512521550446,-0.0359658933548835,-1.80287193782039,-3.57581432504233,NA,NA,NA,NA,NA,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","null",11.1257079571369,0.0348886102040474,-1.92192761609531,-3.51577461209377,NA,NA,NA,NA,NA,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","null",49.9300444067146,-0.213666396392616,-1.6216857280465,-3.44888599965193,NA,NA,NA,NA,NA,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","surprise+",37.1187089334477,-0.139528549010406,-1.75053514395114,-3.46958266632639,NA,-719.357367916679,NA,NA,-2.65923918000081,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
227,164,"Memory","surprise+",119.643050791584,-0.149123575499327,-1.66054294240844,-3.83423631363519,NA,-58.4501042281238,NA,NA,-2.65923918000081,164,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","null",69.9617021090376,-0.696168797895998,-0.690196010550181,-4.7010855226173,NA,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","null",43.9605297000993,-0.815284900546835,-0.467037921671853,-5.04302879298542,NA,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","null",68.371533486618,-0.797895533493615,-0.677443184561939,-5.11229130628747,NA,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","recency",68.6065313300193,-0.746820228830809,-0.603529975033554,-4.98990143535129,-735.738452510556,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","null",55.4739336096658,-0.739568919742399,-0.688557646845463,-4.82853521614785,NA,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","recency",56.4950529006238,-1.20722329747721,0.0314334593921163,-7.99498985880428,34.133767153759,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","recency",72.1487064434989,-0.594479876339767,-0.479620252735913,-3.88646688864065,-396.953582380253,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","null",84.8878007494578,-0.684051057716218,-0.653859510004099,-4.75572059621446,NA,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","null",81.4696991523045,-0.781014992564753,-0.674774990919994,-4.97637101908101,NA,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","null",82.5090348850433,-0.749737985811873,-0.695406320210698,-4.97770243571175,NA,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","full",70.1759913605647,-1.23127276580846,1.27880929435178,-8.48130222875625,NA,NA,50.7016080543607,-17.4424539599529,-1.72873633913696,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","full",83.8091647057659,-0.869039944803675,-0.301832282759726,-5.47840628125953,NA,NA,-826.92509656772,-67.5661851175072,-1.72873633913696,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","full",81.8681387705978,-0.824253774500271,-0.487548552745809,-5.17327828731379,NA,NA,-353.539780247957,-363.474819462432,-1.72873633913696,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","full",69.6489379666696,-0.785313744401436,-0.494821905782003,-5.05157457132653,NA,NA,0.682484655596795,-112.668967846319,-1.72873633913696,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","full",40.662152522941,-1.03290806347348,-0.557588384170612,-6.36829705743496,NA,NA,-335.163536015898,-614.958273348158,-1.72873633913696,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","full",55.8398217903608,-0.915635793636076,-0.173091077730131,-5.6426485795986,NA,NA,-581.871664519467,-784.310378830239,-1.72873633913696,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","recency",84.7884802625099,-0.798981387820492,-0.554674108004519,-5.185114252565,-629.430886229196,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","recency",82.4527780029307,-0.814182741483714,-0.649458281455062,-5.06824409735515,-887.617487460375,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","recency",82.1123106948839,-0.735355290085648,-0.679302551723753,-4.92358148932064,-959.782373774885,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","recency",69.6040115518078,-0.733505332290718,-0.600563570345072,-4.88732245889146,-777.063783570364,NA,NA,NA,NA,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","surprise+",70.6657479649277,-0.971113683853817,-0.608055971916391,-6.04411107860533,NA,-611.925079532647,NA,NA,-0.691266847633891,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","surprise+",86.0463831723321,-0.735235009595858,-0.679616080919267,-4.97206657261645,NA,-589.841749258704,NA,NA,-0.691266847633891,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","surprise+",55.5431162663779,-0.714647593474966,-0.691610709174165,-4.74054863826734,NA,-324.037591432902,NA,NA,-0.691266847633891,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","full",81.165839856363,-1.16967567996056,1.46311979854473,-7.97164417983715,NA,NA,15.6541385044223,9.2095617358404,-1.72873633913696,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","surprise+",46.0007336880729,-0.674117591421428,-0.735860916732505,-4.50836322245484,NA,-304.572971010331,NA,NA,-0.691266847633891,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
228,165,"NoMemory","surprise+",82.4859857457413,-0.870202116545745,-0.515248601648797,-5.48465449656118,NA,-298.553080226929,NA,NA,-0.691266847633891,165,"38-47","Graduate degree (MA/MSc/MPhil/other)"
