"input_model","fitted_model","participant","nLL","lambda","beta","tau","recency","surprise_plus","asymmetry"
"full","recency",6,120.811629901768,1.99678893005314,-1.70298925142773,-1.75321684451547,907.862455007936,NA,NA
"full","recency",7,119.949130372629,3.01508500520219,-1.77135786978492,-1.75614800737135,541.084463371449,NA,NA
"full","recency",7,119.828373884068,0.843623651691519,8.73593032497375,-1.20940745361899,0.0076878979585544,NA,NA
"full","recency",7,120.079204332555,-1.52632878248207,-25.0874918301197,-1.41840231371427,473.418860654644,NA,NA
"full","recency",7,119.720002068455,-4.82731847005977,9.69765557814389,-5.75086285236579,-722.744634840637,NA,NA
"full","recency",7,119.97420552035,-1.68301817244495,-25.0752653744236,-1.32392595272596,254.253720509632,NA,NA
"full","recency",7,120.182553732108,-0.532432670998716,-30.4147876130738,-1.46354875461193,250.820707777967,NA,NA
"full","recency",7,119.543558479197,-4.89088161586663,9.78218882147573,-1.64056197799835,-211.377488855681,NA,NA
"full","recency",8,0.029982014387056,-7.87731761554761,-35.3176695744531,-9.99999999543346,-96.6356988088977,NA,NA
"full","recency",8,11.5417081987818,-2.86745225782079,-49.1928668832928,-9.99999998324693,-208.573013717542,NA,NA
"full","recency",8,0.029982014387056,-9.00662180220107,-45.7065426667186,-9.99999999038678,-133.043106446053,NA,NA
"full","recency",8,0.029982014387056,-4.10845175756016,-48.0267264508046,-9.99999999454928,-191.038793155014,NA,NA
"full","recency",8,66.4386265327199,-7.0368072980511,-43.0856642887744,-9.99999999914284,-459.181338626965,NA,NA
"full","recency",8,66.4386265143805,-6.841467767554,-38.8989403658815,-9.99999999950112,-644.060833983926,NA,NA
"full","recency",8,0.029982014387056,-6.83260274569123,-40.1926338129291,-9.99999999989667,-820.681582250758,NA,NA
"full","recency",9,123.267544299044,-1.0234285304548,3.61108781381383,-4.88143283092389,875.695951855606,NA,NA
"full","recency",9,120.216071077878,-4.69625881248213,-2.08482193121225,-1.20346420984649,-187.188907970891,NA,NA
"full","recency",9,119.68729447233,-6.20015953761514,-0.534944053613966,-9.91714109495728,809.213673230261,NA,NA
"full","recency",9,120.547759144066,-2.44775499147239,-2.05965596330314,-1.34837522472483,7.54431527441757,NA,NA
"full","recency",9,119.687323073104,-8.08057080299188,3.91192688043342,-9.99988554455492,816.882307705267,NA,NA
"full","recency",9,122.452241579123,-7.3084915855826,-0.647689382054567,-9.52126805204898,434.378506924256,NA,NA
"full","recency",9,119.687294401063,-5.49044544662556,-0.655885609423296,-9.99705073445723,911.541628818466,NA,NA
"full","recency",10,119.250155203035,1.68880616657315,4.89675904846325,3.77768520925738,-234.333357054869,NA,NA
"full","recency",10,121.052287920228,1.24768004352747,0.688769612320931,0.647515315473142,1.54258942195489,NA,NA
"full","recency",10,126.246204611924,-3.60865105098497,-0.574568953327433,-8.96565439023488,385.407967456697,NA,NA
"full","recency",10,119.271020695332,1.79589848685407,5.15169485651463,3.81964067824233,-852.763004598983,NA,NA
"full","recency",10,120.702878261495,1.92348264269913,5.46378040275172,3.6755004560611,-633.130731061101,NA,NA
"full","recency",10,119.599256048994,1.05014314406795,1.98151090302675,2.44104686993533,-592.178027873809,NA,NA
"full","recency",10,120.551792064628,1.47461480346374,-35.0430298721684,0.0762120731417028,-142.285215881081,NA,NA
"full","recency",11,119.394748137127,1.95802428101102,10.014828052856,-7.92623314463033,-237.034182493101,NA,NA
"full","recency",11,119.692266052655,1.93536106761656,10.0182977641001,-5.63329265157061,-879.716868560813,NA,NA
"full","recency",11,119.644475559324,-9.99748251602486,9.70925415852508,-8.3664296923542,-879.029630491043,NA,NA
"full","recency",11,123.298142451086,2.02014306302516,10.0148705818682,-2.1739618476298,-900.034844250668,NA,NA
"full","recency",11,119.761984491996,-0.536663971070833,9.68580369957363,-1.80845873254993,-898.765070064541,NA,NA
"full","recency",11,119.653267429496,-1.67558367990764,9.84167934838388,-0.484069058877677,-626.202468534307,NA,NA
"full","recency",11,119.695336025797,-1.60707964485209,9.68896965496242,-0.724116999378355,-39.062087596776,NA,NA
"full","recency",12,66.4386265297381,-2.76279397199984,-44.9712134220008,-9.99999999920107,443.998280107568,NA,NA
"full","recency",12,66.4386265260589,-2.59763154160136,-48.7460394084043,-9.99999999927292,283.834821399928,NA,NA
"full","recency",12,0.029982014387056,-7.21370318955871,-43.0962870132795,-9.99999996658015,-913.213934283704,NA,NA
"full","recency",12,0.029982014387056,-9.0121912930642,-49.3791449880239,-9.99999999892786,-6.53300657239095,NA,NA
"full","recency",12,0.029982014387056,-3.97404721123014,-47.2927688229738,-9.99999999918901,-9.50452411986575,NA,NA
"full","recency",12,66.4386265439495,-9.63959780835433,-48.1721837320115,-9.99999999892353,236.992429946267,NA,NA
"full","recency",12,0.029982014387056,-2.81305375581697,-46.7371643605903,-9.99999999908223,560.169442263838,NA,NA
"full","recency",13,120.352242437904,5.45302045667974,8.17724521604995,2.25228331495757,605.370435711589,NA,NA
"full","recency",13,120.122539354181,5.58821227450999,-4.94013923594293,-8.34461365191681,252.971843505921,NA,NA
"full","recency",13,122.153372065418,5.21049247030895,-4.64567103968501,-8.1743352017249,298.308991836153,NA,NA
"full","recency",13,122.298174689308,0.0683301935712368,0.105938349298697,-1.21723977107754,697.776348346169,NA,NA
"full","recency",13,120.172968290542,1.63772539755351,-20.5566378551186,-0.199789572139342,42.113331676413,NA,NA
"full","recency",13,126.140229584565,3.10144438264315,10.4798188243443,-5.85129632804636,-133.361914578893,NA,NA
"full","recency",13,120.326513809355,1.6498675755042,-45.0934667660487,-0.219735980104569,35.0583263051781,NA,NA
"full","recency",14,117.053091284577,1.12039505433313,4.53497860834889,0.0155344683714873,194.416189666765,NA,NA
"full","recency",14,116.990457154985,2.15897356981336,5.79704107533942,-7.73329745241163,129.544913251946,NA,NA
"full","recency",14,119.112237453215,1.7242367023518,5.10468701417749,0.597670341519812,168.244771614005,NA,NA
"full","recency",14,117.95974866117,0.254388446232744,3.95205328862364,-0.789259902081707,264.640482488092,NA,NA
"full","recency",14,117.105049378016,2.17935112364455,5.82970658906996,-9.8783075148241,125.753856260006,NA,NA
"full","recency",14,133.025774717866,1.26683839148269,4.72235099248303,-0.0198464869683033,159.062136702051,NA,NA
"full","recency",14,119.416895425044,0.0458200735665237,3.8810699340471,-0.356250167846635,295.206877697836,NA,NA
"full","recency",15,66.4386293080578,-8.08038547290463,-31.5226059073249,-9.99999994514635,-399.664933746751,NA,NA
"full","recency",15,0.029982014387056,-4.03929244463501,-46.2303224889967,-9.99999999763806,30.5004107801866,NA,NA
"full","recency",15,0.029982014387056,-7.38681441304592,-46.3554107523502,-9.9999999931677,-130.117516376831,NA,NA
"full","recency",15,66.4386264980215,-8.03772880040703,-49.0367603484048,-9.99999999982047,677.048090379685,NA,NA
"full","recency",15,66.4386265269468,-4.00790269880816,-49.5884943463097,-9.99999999925558,844.672312037554,NA,NA
"full","recency",15,0.029982014387056,-6.9688669333651,-47.2544371012041,-9.99999999904397,800.451195798814,NA,NA
"full","recency",15,66.4386266661477,-6.77530617918819,-47.5863265793477,-9.99999999653707,-896.833399285882,NA,NA
"full","recency",16,120.451205635955,-0.444869122284382,-22.574876282044,-0.974949833779343,15.9038292668831,NA,NA
"full","recency",16,120.681975647679,-0.441676880377511,-22.9781404065178,-1.01912054760236,17.4352256730881,NA,NA
"full","recency",16,124.505161987564,-0.87081300456333,-1.80984237166692,-1.47032376471631,-27.936027043,NA,NA
"full","recency",16,119.697355773786,-0.772918513178657,-40.8362546988054,-0.816062193551355,-398.660389611279,NA,NA
"full","recency",16,120.740241329979,-4.69365279366741,-1.83768235146999,-2.19155021648474,125.030793904434,NA,NA
"full","recency",16,120.483490254479,-0.64479757346252,-31.8394398132808,-0.972489175090806,-623.1884611751,NA,NA
"full","recency",16,120.23264045107,4.64537026876042,1.55928446236138,-0.169031095330687,-14.9514229504824,NA,NA
"full","recency",17,120.219394871891,4.65291955538232,6.75642842151276,2.7687222243276,-49.1102147923513,NA,NA
"full","recency",17,120.341541316793,2.61065761436789,4.26575945204092,3.08043923796894,-881.284320779475,NA,NA
"full","recency",17,121.412100909574,9.13582387904889,3.01581217134512,-3.38731171817402,-323.327113522219,NA,NA
"full","recency",17,119.271088431693,5.12977952233941,7.24501452330337,3.2413335098208,-383.677283387473,NA,NA
"full","recency",17,119.082903605081,4.9109827298671,7.05448899692791,2.91270441594823,-42.2435424339548,NA,NA
"full","recency",17,118.516619765669,4.52753152403851,6.66087129142914,3.1582201322684,-850.946133784445,NA,NA
"full","recency",17,123.919235737027,4.84792657513582,7.04938553145282,2.34874969790994,-446.07487164663,NA,NA
"full","recency",18,96.277356690886,0.0773528338584589,-12.8880967586835,-2.96593825841442,76.3431103720806,NA,NA
"full","recency",18,59.578339793555,0.14789591453146,-11.0998464727808,-2.86189342621107,68.2743474711466,NA,NA
"full","recency",18,128.571335403416,0.0410157847650003,-12.3860304191431,-3.06260523988572,57.364436789206,NA,NA
"full","recency",18,119.887529667623,0.0493042458929756,-12.8361826253025,-2.92362220222815,69.3183210621756,NA,NA
"full","recency",18,119.860974871142,0.0631390073713214,-11.8695109736187,-2.91466951719627,68.4416569248926,NA,NA
"full","recency",18,119.861257797562,0.0603399204926546,-12.6544708206506,-2.91322714766581,67.9827427489875,NA,NA
"full","recency",18,90.2071831916374,-0.00893169032761848,-18.3510655430712,-2.81345723516254,69.2052764344657,NA,NA
"full","recency",19,66.4388060053474,-4.7832997460406,-21.9421909131875,-9.99999944963071,961.076296308253,NA,NA
"full","recency",19,66.438782194162,-1.98507558466557,-21.9580976206161,-9.99999986777034,820.160738915028,NA,NA
"full","recency",19,69.7303333144034,-2.63679317074898,-49.544904228619,-9.99999999976386,-483.872358039966,NA,NA
"full","recency",19,0.029982014387056,-5.60415943618864,-21.6478693483253,-9.99999980765311,788.362651753576,NA,NA
"full","recency",19,66.4388007494499,-3.4887315861535,-21.9091631869694,-9.99999965151823,823.679745258746,NA,NA
"full","recency",19,0.029982014387056,-3.04767754861798,-21.9404651600328,-9.99999977761608,924.765205913424,NA,NA
"full","recency",19,0.029982014387056,-6.85958564675511,-21.8427852282157,-9.99999986682554,792.953641280468,NA,NA
"full","recency",20,120.361143841459,3.61402087010953,2.4779159024028,0.302227699948027,-431.488308291453,NA,NA
"full","recency",20,119.659921618788,3.88776514738433,2.83609379357184,0.334594184394495,-428.528884857534,NA,NA
"full","recency",20,123.057343299418,3.97783826234657,2.06146600591087,-0.482814093317681,-9.5584549081164,NA,NA
"full","recency",20,120.841410984947,7.0249589395512,-0.134521140199194,-1.33210976929646,-8.71130125708114,NA,NA
"full","recency",20,120.19089022416,4.20121498903841,2.42010745696774,-0.0317384823987926,-11.7023720216989,NA,NA
"full","recency",20,119.330826048862,7.72142561519692,-29.5395636613445,-1.31102375016909,-10.8974213449361,NA,NA
"full","recency",20,119.915317601281,7.33090962229975,-16.1524235628942,-1.26606927659651,-8.28238354931167,NA,NA
"full","recency",21,120.892798387958,2.46057651977068,-1.47237965424504,-1.23800179710994,189.997627991224,NA,NA
"full","recency",21,119.660237205694,5.07484882042907,2.82738006212662,0.0503607813095642,14.4367141356564,NA,NA
"full","recency",21,132.784999141312,1.40089344467815,7.06468421313912,-4.07519002938065,31.258387699148,NA,NA
"full","recency",21,119.070275921443,6.61196551751345,2.48020142684281,-1.44971900293229,20.8054505007923,NA,NA
"full","recency",21,122.401997180724,0.61563612456394,-0.713610378506003,-0.619242955785373,43.2244143084163,NA,NA
"full","recency",21,119.74408701241,6.2976661834821,2.62923429517013,-1.32868353080014,18.447185243542,NA,NA
"full","recency",21,119.658103176528,-0.00128204708402989,-2.07993828871247,-0.726681158699927,12.8329317085445,NA,NA
"full","recency",22,116.913253041835,1.03954485269104,3.63564152526233,2.48029655477208,28.7298301746661,NA,NA
"full","recency",22,114.07394865614,0.768171031751436,3.91065482902025,2.65764833080141,43.3523932653294,NA,NA
"full","recency",22,119.107332470723,0.728207136962814,3.25861583669634,1.95711952228375,36.3535958148988,NA,NA
"full","recency",22,116.220307922443,0.731124063087273,3.87485833698381,2.55793144852111,40.423285853979,NA,NA
"full","recency",22,113.183196134727,0.784419864248353,3.74128403174042,2.55754120915528,40.2202554034715,NA,NA
"full","recency",22,119.606530756406,0.878744293626418,2.83240026943798,1.56471200160528,31.2645534647095,NA,NA
"full","recency",22,110.934088352904,0.687687867645544,3.32070597900879,1.93128075281318,40.2424746907446,NA,NA
"full","recency",23,118.931228799363,2.34021843749929,10.1361191030295,-7.23595038056374,-356.776204225589,NA,NA
"full","recency",23,125.126899288828,2.56198895648363,10.1661193468571,-6.89090332826832,-504.808580710589,NA,NA
"full","recency",23,120.081668403655,1.7672385311657,-38.564578811525,-0.595342472099592,138.408439252411,NA,NA
"full","recency",23,120.363715073455,3.61558176072208,-1.66158760921555,-2.90660224579949,233.4926251392,NA,NA
"full","recency",23,119.132139769283,5.49901094827748,11.0215942743669,-8.36288790030791,-78.5935776122081,NA,NA
"full","recency",23,119.925459819797,2.47554624664656,-1.53921630133667,-1.56695331876514,228.887617752051,NA,NA
"full","recency",23,121.183240100126,2.19836193878688,-42.3778607419427,-0.909615213941489,139.912575017661,NA,NA
"full","recency",24,120.225056689896,-4.44521634885045,-0.487717938768615,-4.07904121944699,62.2653687037795,NA,NA
"full","recency",24,119.021877958805,-9.12918848609477,-0.038733134218202,-5.2786418846674,87.2552592219825,NA,NA
"full","recency",24,119.993246785066,-5.84653875307296,-0.400818567391219,-4.24232798683716,64.6668521546036,NA,NA
"full","recency",24,119.105134452914,-0.142735824993601,4.27939954760568,-7.47384532684488,63.0002680275227,NA,NA
"full","recency",24,119.125823684077,-4.77228034232882,0.0307951943522881,-9.54902154519451,117.40823717414,NA,NA
"full","recency",24,119.167092842842,-5.89661713074652,-0.507454674455061,-3.82531765898813,67.0416276900332,NA,NA
"full","recency",24,119.087967143839,0.42018762443501,5.06016954329221,-4.20098768547177,47.1298236306356,NA,NA
"full","recency",25,122.386072250116,8.85706916917115,5.45361236772262,-1.99111420083252,-11.8706861140763,NA,NA
"full","recency",25,120.250647486495,-9.83586901775595,-5.68290753591144,-1.36641839768095,115.201031699822,NA,NA
"full","recency",25,119.968789324788,3.54384259889549,-30.7904865864909,-0.326027327553954,16.0496966267787,NA,NA
"full","recency",25,120.293575959673,-1.83879672079933,-38.9562317688968,-1.10215902346249,38.9715384618957,NA,NA
"full","recency",25,119.894763639919,9.7280529949515,-2.12357948809123,-3.91211861036393,-6.10797818900097,NA,NA
"full","recency",25,120.587162282826,-8.96145842166779,-2.11987759274966,-1.49343249475675,41.418360857536,NA,NA
"full","recency",25,121.394160539936,9.8332581948489,3.41305338211814,-4.07179640350569,-134.895123928589,NA,NA
"full","recency",26,66.4386265443861,-2.48711322448493,-46.8791301667248,-9.999999998915,-795.408561126117,NA,NA
"full","recency",26,66.4386266594607,-3.35721454017415,-47.3085185540732,-9.99999999666767,120.333572263536,NA,NA
"full","recency",26,66.4386265373347,-3.03300865047588,-46.3998253972038,-9.99999999905271,-91.9909840449691,NA,NA
"full","recency",26,0.029982014387056,-3.50470437633501,-49.1776546315719,-9.99999999882278,538.681748217137,NA,NA
"full","recency",26,0.029982014387056,-3.82785134842438,-48.4422017419138,-9.99999999374761,624.915691272962,NA,NA
"full","recency",26,0.029982014387056,-9.44243927097631,-49.1443995386362,-9.99999999773891,-355.617523868838,NA,NA
"full","recency",26,0.029982014387056,-4.58709277493613,-38.6558746030331,-9.99999999945801,-207.072678477978,NA,NA
"full","recency",27,119.094312066705,2.46409952725268,-42.6117613314635,-4.80081575912592,651.657829946903,NA,NA
"full","recency",27,102.916056468367,-0.223203842837006,-13.4748324360822,-2.51683849986898,28.4767040523941,NA,NA
"full","recency",27,112.535815404735,-0.244722227539383,-13.2794635404095,-2.41194352936638,3.49919861271209,NA,NA
"full","recency",27,120.012186892478,-0.144845987283515,-20.7373171594389,-2.54342255010527,32.6683392989138,NA,NA
"full","recency",27,119.733314513659,-0.190260148421097,-13.9205146352341,-2.54756299240643,-730.07799917832,NA,NA
"full","recency",27,126.245492228963,1.75574727546255,-34.752728179634,-3.87699147559347,872.448081059137,NA,NA
"full","recency",27,118.645362764036,-0.196181206689467,-13.8931639584676,-2.50257966926715,-40.4314962607942,NA,NA
"full","recency",28,119.95753398603,5.01446127983332,7.78971286028469,3.13508836500807,93.5145465119483,NA,NA
"full","recency",28,121.690885879054,0.686757348730172,-2.3329937491543,-0.792239761488244,-159.725157413465,NA,NA
"full","recency",28,119.236268847912,1.0621622022825,0.128490267278044,-0.334680881812829,377.549277741188,NA,NA
"full","recency",28,121.573269345076,0.796194764339655,-1.26695557905264,-0.618550214828193,-361.620404196888,NA,NA
"full","recency",28,126.507604776197,-1.23182263306649,1.06325608140569,-6.42649120328763,106.489046150343,NA,NA
"full","recency",28,120.977710202055,3.6490631060534,6.14013139172946,3.90278761103767,117.982987438774,NA,NA
"full","recency",28,119.313222883774,-1.118210132334,0.0589045459217317,-4.9792678642445,198.172994462348,NA,NA
"full","recency",29,122.455571548449,-3.78195699119987,-1.7993268922989,-1.79262444454558,17.1545070926355,NA,NA
"full","recency",29,120.631239410981,-0.773068013920998,-2.88311990438576,-1.29933689484566,17.6170691050864,NA,NA
"full","recency",29,116.425180903252,-9.26769784456672,-2.01707090700559,-1.34530022627508,17.3356328702096,NA,NA
"full","recency",29,120.44316457115,-0.939382042057914,-2.25808657059054,-1.62759205204306,16.7229011118876,NA,NA
"full","recency",29,117.954640772402,-3.96965302316128,-1.94034377742778,-1.3664709355093,-18.4952739932376,NA,NA
"full","recency",29,118.51760502887,-4.86768098101707,-1.96871167768735,-1.55719013022772,17.5513737493316,NA,NA
"full","recency",29,120.639748388235,-0.855531301693355,-2.13356873652686,-1.6701270429769,18.8945138611705,NA,NA
"full","recency",30,120.015030947535,-1.44227026035261,-36.9322121290503,0.0758934643477775,-14.0243648607522,NA,NA
"full","recency",30,120.048574923079,0.349380310708413,-15.4827775652027,0.146744820952478,10.1582483845554,NA,NA
"full","recency",30,126.380557715388,-9.52483034825056,-0.325082530303673,-3.85815759442805,337.874169794747,NA,NA
"full","recency",30,120.472195987308,0.053208736127015,-29.3820316236834,-0.295725130420402,11.6428658855994,NA,NA
"full","recency",30,121.187658475214,6.9144392425707,1.49546188625555,-3.2179636020665,446.523804551998,NA,NA
"full","surprise+",1,120.282486734986,3.56538616207717,-43.6719023389742,-4.17195480120772,NA,439.542901176015,-0.595551114711382
"full","surprise+",1,125.868122250801,4.6834229999852,-22.9127411652235,-1.2642666959171,NA,439.542901176015,-0.595551114711382
"full","surprise+",1,120.49983254615,1.71555417517543,-1.29108987748623,-1.00749248764747,NA,439.542901176015,-0.595551114711382
"full","surprise+",1,119.865367137176,4.58080139476806,-33.769791366083,-3.56320730601269,NA,439.542901176015,-0.595551114711382
"full","surprise+",1,121.603848374436,3.48408798814518,-8.71902370147565,-4.26697567627728,NA,439.542901176015,-0.595551114711382
"full","surprise+",1,125.973811811397,-2.36076205469938,4.79565681410073,-1.34636509274135,NA,439.542901176015,-0.595551114711382
"full","surprise+",1,117.626834501965,6.93901210803129,8.8244633597934,-8.72286800213708,NA,439.542901176015,-0.595551114711382
"full","surprise+",2,119.73297035992,1.27499002497643,8.61856472785979,3.87308173812926,NA,-928.812793246124,-9.29226639413243
"full","surprise+",2,121.967555230174,0.902346643410515,4.50113572179006,4.07265031107382,NA,-928.812793246124,-9.29226639413243
"full","surprise+",2,119.280886421156,-7.01394605820596,8.5753207952097,3.66648472115325,NA,-928.812793246124,-9.29226639413243
"full","surprise+",2,119.339727623078,1.08349408807365,4.84598948202149,4.35832782178291,NA,-928.812793246124,-9.29226639413243
"full","surprise+",2,119.850098166388,0.940927450536268,4.58524993180341,4.19327845635262,NA,-928.812793246124,-9.29226639413243
"full","surprise+",2,120.214806703775,-4.5052055050547,8.54344614779987,3.60408607864871,NA,-928.812793246124,-9.29226639413243
"full","surprise+",2,119.472936411311,0.691048066537106,1.55963933993242,1.37047559440845,NA,-928.812793246124,-9.29226639413243
"full","surprise+",3,119.95989450994,6.28994335668918,-29.7367892218868,-5.64152207447644,NA,312.438227035134,-3.20401839387399
"full","surprise+",3,119.243522308584,5.16563715332496,10.9906585081037,-5.82116383509837,NA,312.438227035134,-3.20401839387399
"full","surprise+",3,119.332251096655,6.64610028266907,11.0394544782155,-8.1618636415919,NA,312.438227035134,-3.20401839387399
"full","surprise+",3,119.585210293684,2.06339759502492,6.29847905975682,-8.48617177514749,NA,312.438227035134,-3.20401839387399
"full","surprise+",3,120.589973453529,2.88897597575777,5.89609863454283,3.16030022742748,NA,312.438227035134,-3.20401839387399
"full","surprise+",3,119.678927487948,-9.54988549929112,5.37705956183374,-8.82533917571263,NA,312.438227035134,-3.20401839387399
"full","surprise+",3,119.650593622053,2.80560834055871,5.79344071807535,3.39519176919118,NA,312.438227035134,-3.20401839387399
"full","surprise+",4,119.986637023821,1.84163552176626,3.78062903836369,3.18620776634293,NA,-738.276481616582,-5.98340988526335
"full","surprise+",4,120.97006113928,1.64773867347698,1.01932452525944,1.06214013690829,NA,-738.276481616582,-5.98340988526335
"full","surprise+",4,120.448253422986,-0.98498183237848,-27.5451478884261,-1.04951347332405,NA,-738.276481616582,-5.98340988526335
"full","surprise+",4,119.25340220852,5.35855365579497,1.98038598708808,-1.58266165529875,NA,-738.276481616582,-5.98340988526335
"full","surprise+",4,119.463845847888,7.92870022402936,3.90298129081425,-3.12617428448813,NA,-738.276481616582,-5.98340988526335
"full","surprise+",4,119.099860661617,3.95163805224001,1.58219441244154,0.00640108507207454,NA,-738.276481616582,-5.98340988526335
"full","surprise+",4,118.875607143769,-2.15351140077507,-37.9560097138891,-0.577197053691388,NA,-738.276481616582,-5.98340988526335
"full","surprise+",5,0.029982014387056,-5.28606646852848,-47.3850000755228,-9.99999990708216,NA,-738.558956185374,2.6075887958626
"full","surprise+",5,68.6413617509124,-4.11906395668418,-48.7182647655566,-9.99999819023343,NA,-738.558956185374,2.6075887958626
"full","surprise+",5,66.4386277716166,-8.25332068372518,-48.4685011012685,-9.99999997494796,NA,-738.558956185374,2.6075887958626
"full","surprise+",5,66.4391757106756,-2.27790080741887,-48.6118598223317,-9.99998927399217,NA,-738.558956185374,2.6075887958626
"full","surprise+",5,138.170696227124,-4.36112282515075,-48.7887417533257,-9.99999999970513,NA,-738.558956185374,2.6075887958626
"full","surprise+",5,72.0071802575606,-2.2768942037533,-49.0937891119827,-9.99999306073426,NA,-738.558956185374,2.6075887958626
"full","surprise+",5,118.551435574309,-1.84067331352128,-20.0375482021463,-9.99998823574252,NA,-738.558956185374,2.6075887958626
"full","surprise+",6,133.128365005423,7.1697080224699,8.80845882114828,-8.22494372259825,NA,414.039034671156,0.426146594007468
"full","surprise+",6,119.747891793226,-0.861695450091822,2.2600573583059,-3.89302579073021,NA,414.039034671156,0.426146594007468
"full","surprise+",6,132.803121713938,2.46645184985854,6.8767520461563,-4.74976082487878,NA,414.039034671156,0.426146594007468
"full","surprise+",6,119.106640476084,-0.744779092886412,2.12884766371771,-4.51353907040686,NA,414.039034671156,0.426146594007468
"full","surprise+",6,119.596560267103,-0.938035752288316,3.12864807390089,-4.88522478435437,NA,414.039034671156,0.426146594007468
"full","surprise+",6,119.966944872408,7.29635848399728,-7.58162464480847,-6.38193490271707,NA,414.039034671156,0.426146594007468
"full","surprise+",6,125.881948878085,-0.860958352659655,2.75462053610099,-4.99976816284885,NA,414.039034671156,0.426146594007468
"full","surprise+",7,120.122284750131,4.69225800133911,-4.09105186760336,-5.50327004521827,NA,991.900507869406,2.32024587095397
"full","surprise+",7,119.889987646988,3.43796057197743,-14.1750441697342,-3.76966781278064,NA,991.900507869406,2.32024587095397
"full","surprise+",7,119.910708834675,4.2083788700149,-7.57387031952099,-3.06040507151681,NA,991.900507869406,2.32024587095397
"full","surprise+",7,119.790934227537,4.73185578908629,-8.45452484085024,-4.78935264312508,NA,991.900507869406,2.32024587095397
"full","surprise+",7,119.8383865014,3.85276369255008,-3.07063226406103,-3.40116798862208,NA,991.900507869406,2.32024587095397
"full","surprise+",7,119.844336388172,4.39150646365059,-0.222936170910842,-1.22188216142476,NA,991.900507869406,2.32024587095397
"full","surprise+",7,120.159207728339,7.40842262299422,-7.55111126806951,-6.80029056838084,NA,991.900507869406,2.32024587095397
"full","surprise+",8,0.029982014387056,-7.15622626787267,-41.223464154929,-9.99999999604512,NA,727.101756762485,6.89383757283587
"full","surprise+",8,11.5417081987818,-4.17364856160092,-49.5671012311096,-9.9999999864381,NA,727.101756762485,6.89383757283587
"full","surprise+",8,0.029982014387056,-4.16222545080909,-47.3886069907453,-9.99999997947621,NA,727.101756762485,6.89383757283587
"full","surprise+",8,0.029982014387056,-6.7406778688431,-49.227182244323,-9.99999999503032,NA,727.101756762485,6.89383757283587
"full","surprise+",8,66.4386345083738,-5.22549995790159,-49.1574632234682,-9.99999984338329,NA,727.101756762485,6.89383757283587
"full","surprise+",8,66.4386299122228,-4.8048282982832,-36.9911719926297,-9.99999993314412,NA,727.101756762485,6.89383757283587
"full","surprise+",8,0.029982014387056,-7.12690055596587,-49.4079428699795,-9.99999997339877,NA,727.101756762485,6.89383757283587
"full","surprise+",9,120.396407265666,7.76247867829436,-21.3367079299325,-7.87279923353304,NA,107.174055379043,-2.43466098973556
"full","surprise+",9,119.423327990888,3.79966108131278,-3.5302901020454,-3.53293226713932,NA,107.174055379043,-2.43466098973556
"full","surprise+",9,119.88196483924,6.36612953505897,-42.7932165802735,-5.47784457166321,NA,107.174055379043,-2.43466098973556
"full","surprise+",9,121.548476305897,5.5368674262829,-22.0293840108862,-5.00690987755625,NA,107.174055379043,-2.43466098973556
"full","surprise+",9,121.751660705686,3.75446922074244,-25.8643547533306,-3.50786111346704,NA,107.174055379043,-2.43466098973556
"full","surprise+",9,120.336026549315,4.02208531141281,-34.771465400838,-3.31320397098477,NA,107.174055379043,-2.43466098973556
"full","surprise+",9,122.462539555289,5.91291711200029,-3.13681290753669,-4.86251859014606,NA,107.174055379043,-2.43466098973556
"full","surprise+",10,118.724682027659,3.77275698028298,8.51118811074247,3.78789270381525,NA,-256.457673851401,-9.47889319155365
"full","surprise+",10,122.08263040372,4.12560705424437,8.83566847806889,3.43037113664242,NA,-256.457673851401,-9.47889319155365
"full","surprise+",10,126.28685779343,-1.46010837963568,2.42949927394926,-9.80620337184519,NA,-256.457673851401,-9.47889319155365
"full","surprise+",10,119.297566963083,1.83714481948997,5.22584735374652,3.77173431616007,NA,-256.457673851401,-9.47889319155365
"full","surprise+",10,119.851112117119,4.37068858706736,-12.9356884512661,-2.19170360376375,NA,-256.457673851401,-9.47889319155365
"full","surprise+",10,120.821108888075,5.61047207933932,-35.1414891106215,-2.32904501634342,NA,-256.457673851401,-9.47889319155365
"full","surprise+",10,121.425986857419,5.66970448052139,-42.2510704142855,-1.7833021590533,NA,-256.457673851401,-9.47889319155365
"full","surprise+",11,119.482777555155,6.42566817443818,-2.15434845989356,-6.20726251043379,NA,615.645085353062,4.49578101746738
"full","surprise+",11,119.839338153667,1.72722213849857,4.1622492253302,3.83120883129172,NA,615.645085353062,4.49578101746738
"full","surprise+",11,119.240861589308,1.45042305100361,2.30048842535796,2.00625024484021,NA,615.645085353062,4.49578101746738
"full","surprise+",11,119.84927146944,3.14318712830461,-6.43439845657524,-1.02668981450608,NA,615.645085353062,4.49578101746738
"full","surprise+",11,121.353368107394,1.09243598604383,3.56076823776817,2.85684994647363,NA,615.645085353062,4.49578101746738
"full","surprise+",11,119.517369136459,1.6273859743886,9.75774316338718,-8.12281166865525,NA,615.645085353062,4.49578101746738
"full","surprise+",11,120.235591032053,1.57565056626658,4.26118671150812,3.51190765245395,NA,615.645085353062,4.49578101746738
